id,date,city,state,type,ideology,subideology,group,description,image
20317,07/2021,Mesa,AZ,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""Our blood is our faith. Our race is our nation"" and ""Hitler was right."" Other propaganda included an image of a swastika and the words: ""Manifest destiny."" There was also propaganda that included a swastika and the words: ""Smash white guilt.""",https://www.adl.org/sites/default/files/2020-12/FF0007%20--%202020-11-19%20--%20Hernando%2C%20MS%20--%20Telegram_4.jpg
20318,07/2021,Pueblo,CO,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""Our blood is our faith. Our race is our nation"" and ""White lives matter."" Other propaganda included an image of a swastika and the words: ""Manifest destiny."" There was also propaganda that included a swastika and the words: ""Smash white guilt.""",https://www.adl.org/sites/default/files/2020-12/Folksfront%20--%202020-11-04%20--%20Grand%20Rapids%2C%20MI%20--%20Telegram%20--%20FF0001%20%284%29.jpg
20319,07/2021,Moscow,ID,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""Hitler was right."" There was also propaganda that included a swastika and the words: ""Smash white guilt.""",https://www.adl.org/sites/default/files/2020-12/FF0007%20--%202020-11-19%20--%20Hernando%2C%20MS%20--%20Telegram_4.jpg
20321,07/2021,Walker,MI,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""Liberty or death,"" ""Hitler was right"" and ""White lives matter."" There was also propaganda that included a swastika and the words: ""Smash white guilt.""",https://www.adl.org/sites/default/files/2020-12/FF0007%20--%202020-11-19%20--%20Hernando%2C%20MS%20--%20Telegram_4.jpg
20322,07/2021,Eden Prairie,MN,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""Hitler is right,"" ""Our blood is our faith. Our race is our nation"" and ""White lives matter."" There was also propaganda that included the Star of David, an image of a swastika and the words: ""Break debt slavery.""",https://www.adl.org/sites/default/files/2020-12/FF0006%20--%202020-11-19%20--%20Memphis%2C%20TN%20--%20Telegram_2.jpg
20323,07/2021,Lakeville,MN,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""Hitler is right."" Other propaganda included an image of a swastika and the words: ""Manifest destiny."" There was also propaganda that included the Star of David, an image of a swastika and the words: ""Break debt slavery."" There was also propaganda that included a swastika and the words: ""Smash white guilt.""",https://www.adl.org/sites/default/files/2020-12/Folksfront%20--%202020-11-04%20--%20Mesa%2C%20AZ%20--%20Telegram%20--%20FF0003%20%284%29.jpg
20324,07/2021,Maplewood,MN,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""Hitler is right"" and ""Our blood is our faith. Our race is our nation."" Other propaganda included an image of a swastika and the words: ""Smash white guilt."" There was also propaganda that included the Star of David, an image of a swastika and the words: ""Break debt slavery.""",https://www.adl.org/sites/default/files/2020-12/FF0007%20--%202020-11-19%20--%20Hernando%2C%20MS%20--%20Telegram_4.jpg
20325,07/2021,Minneapolis,MN,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""Hitler was right,"" ""White lives matter"" and ""Our blood is our faith. Our race is our nation."" Other propaganda included an image of a swastika and the words: ""Manifest destiny.""",https://www.adl.org/sites/default/files/2020-12/FF0007%20--%202020-11-19%20--%20Hernando%2C%20MS%20--%20Telegram_4.jpg
20326,07/2021,Minnetonka,MN,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""White lives matter"" and ""Our blood is our faith. Our race is our nation."" Other propaganda included an image of a swastika and the words: ""Manifest destiny."" There was also propaganda that included the Star of David, an image of a swastika and the words: ""Break debt slavery.""",https://www.adl.org/sites/default/files/2020-12/Folksfront%20--%202020-11-04%20--%20Grand%20Rapids%2C%20MI%20--%20Telegram%20--%20FF0001%20%284%29.jpg
20327,07/2021,Prior Lake,MN,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""White lives matter"" and ""Our blood is our faith. Our race is our nation."" Other propaganda included an image of a swastika and the words: ""Manifest destiny."" There was also propaganda that included an image of a swastika and the words: ""Smash white guilt.""",
20328,07/2021,Shakopee,MN,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""White lives matter"" and ""Hitler is right."" Other propaganda included an image of a swastika, the Star of David and the words: ""Break debt slavery."" There was also propaganda that included an image of a swastika and the words: ""Smash white guilt.""",https://www.adl.org/sites/default/files/2020-12/FF0007%20--%202020-11-19%20--%20Hernando%2C%20MS%20--%20Telegram_4.jpg
20329,07/2021,Forest,MS,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""Our blood is our faith. Our race is our nation."" Other propaganda included an image of a swastika and the words: ""Manifest destiny."" There was also propaganda that included the Star of David, an image of a swastika and the words: ""Break debt slavery."" There was also propaganda that included a swastika and the words: ""Smash white guilt.""",https://www.adl.org/sites/default/files/2020-12/Folksfront%20--%202020-11-04%20--%20Mesa%2C%20AZ%20--%20Telegram%20--%20FF0003%20%284%29.jpg
20330,07/2021,Hernando,MS,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""White lives matter"" and ""Hitler was right."" There was also propaganda that included an image of a swastika and the words: ""Smash white guilt.""",https://www.adl.org/sites/default/files/2020-12/FF0006%20--%202020-11-19%20--%20Memphis%2C%20TN%20--%20Telegram_2.jpg
20331,07/2021,Horn Lake,MS,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""White lives matter."" Other propaganda included an image of a swastika and the words: ""Manifest destiny."" There was also propaganda that included the Star of David, an image of a swastika and the words: ""Break debt slavery.""",https://www.adl.org/sites/default/files/2020-12/Folksfront%20--%202020-11-04%20--%20Grand%20Rapids%2C%20MI%20--%20Telegram%20--%20FF0001%20%284%29.jpg
20332,07/2021,Olive Branch,MS,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""White lives matter"" and ""Our blood is our faith. Our race is our nation."" Other propaganda included an image of a swastika and the words: ""Smash white guilt."" There was also propaganda that included the Star of David, an image of a swastika and the words: ""Break debt slavery.""",https://www.adl.org/sites/default/files/2020-12/Folksfront%20--%202020-11-04%20--%20Mesa%2C%20AZ%20--%20Telegram%20--%20FF0003%20%284%29.jpg
20333,07/2021,Southaven,MS,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""White lives matter"" and ""Our blood is our faith. Our race is our nation."" There was also propaganda that included the Star of David, an image of a swastika and the words: ""Break debt slavery.""",https://www.adl.org/sites/default/files/2020-12/Folksfront%20--%202020-11-04%20--%20Mesa%2C%20AZ%20--%20Telegram%20--%20FF0003%20%284%29.jpg
20334,07/2021,Millard,NE,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""Our blood is our faith. Our race is our nation"" and ""White lives matter."" Other propaganda included an image of a swastika and the words: ""Manifest destiny."" There was also propaganda that included a swastika and the words: ""Smash white guilt.""",https://www.adl.org/sites/default/files/2020-12/FF0006%20--%202020-11-19%20--%20Memphis%2C%20TN%20--%20Telegram_2.jpg
20335,07/2021,Las Vegas,NV,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""Our blood is our faith. Our race is our nation,"" ""Hitler was right"" and ""White lives matter."" There was also propaganda that included a swastika and the words: ""Smash white guilt.""",https://www.adl.org/sites/default/files/2020-12/FF0006%20--%202020-11-19%20--%20Memphis%2C%20TN%20--%20Telegram_2.jpg
20336,07/2021,Helena,NY,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""Our blood is our faith. Our race is our nation"" and ""Hitler was right."" Other propaganda included an image of a swastika and the words: ""Manifest destiny."" There was also propaganda that included a swastika and the words: ""Smash white guilt.""",https://www.adl.org/sites/default/files/2020-12/Folksfront%20--%202020-11-04%20--%20Grand%20Rapids%2C%20MI%20--%20Telegram%20--%20FF0001%20%284%29.jpg
20337,07/2021,Auburn,WA,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed propaganda that read: ""White lives matter"" and ""Hitler was right."" Other propaganda included an image of a swastika and the words: ""Manifest destiny."" There was also propaganda that included the Star of David, an image of a swastika and the words: ""Break debt slavery.""",https://www.adl.org/sites/default/files/2020-12/Folksfront%20--%202020-11-04%20--%20Grand%20Rapids%2C%20MI%20--%20Telegram%20--%20FF0001%20%284%29.jpg
26573,07/2021,Birmingham,AL,Harassment,,,,A Jewish man wearing a kippah was harassed while walking down the street.,
26606,07/2021,Arcata,CA,Harassment,,,,"A father and child were harrassed by a person in a public park yelling ""I hate Jews!"" repeatedly at them.",
26616,07/2021,Beverly Hills,CA,Harassment,,,,"A swastika and the words, ""Nazi Pride,"" were found written in chalk on a residential street corner in Beverly Hills.
",
26624,07/2021,Conejo Valley,CA,Harassment,,,,An antisemitic email was sent to a school board member in Conejo Valley.,
26627,07/2021,Costa Mesa,CA,Harassment,Right Wing (White Supremacist),,,A man attending the Orange County Fair wore clothing with Nazi imagery.,
26648,07/2021,Huntington Beach,CA,Vandalism,,,,"Antisemitic graffiti with the phrase ""Arbeit Macht Frei"" was found scrawled on a sidewalk in Huntington Beach.",
26653,07/2021,Irvine,CA,Vandalism,,,,Swastika graffiti was found in the parking lot of a commercial building.,
26670,07/2021,Long Beach,CA,Harassment,,,,"A couple was repeatedly harassed by neighbors in their apartment building who made antisemitic remarks such as ""Fucking Jewish Bitch.""",
26734,07/2021,Los Angeles,CA,Harassment,,,,Someone yelled antisemitic and homophobic slurs at an individual on the street.,
26735,07/2021,Los Angeles,CA,Harassment,,,,A driver yelled antisemitic threats out of their car window at an individual on the street.,
26736,07/2021,Los Angeles,CA,Harassment,,,,A business received repeated antisemitic phone calls from an unknown source.,
26737,07/2021,Los Angeles,CA,Harassment,,,,"Someone yelled ""You are running the neighborhood you fucking Jew,"" then fled the scene in a car.",
26738,07/2021,Los Angeles,CA,Harassment,,,,A Jewish institution received a voice message from an individual stating that he will start a war and hates them all.,
26739,07/2021,Los Angeles,CA,Vandalism,,,,"A swastika and the words ""Nazi Pride"" were written on the front of an apartment building.",
26740,07/2021,Los Angeles,CA,Assault,,,,A group of three people physically attacked an individual after making antisemitic and pro-Nazi remarks.,
26741,07/2021,Los Angeles,CA,Harassment,,,,"An individual received an email that contained the words ""You fucking Jew.""",
26742,07/2021,Los Angeles,CA,Harassment,,,,A woman at a hospital emergency room made antisemitic comments to another person.,
26743,07/2021,Los Angeles,CA,Harassment,,,,Someone stated antisemitic slurs to a Jewish person during a verbal argument.,
26744,07/2021,Los Angeles,CA,Assault,,,,"Someone yelled antisemitic slurs, then slapped a person across the face.",
26796,07/2021,North Hollywood,CA,Vandalism,,,,Graffiti including a swastika was scrawled on a recycling bin in a Hollywood neighborhood.,
26800,07/2021,Oxnard,CA,Harassment,,,,Threatening and antisemitic online messages were sent to the author of a book about being raised by survivors of the Holocaust.,
26802,07/2021,Palm Springs,CA,Harassment,,,,Harassing antisemitic social media messages were sent to a Jewish person.,
26807,07/2021,Rancho Mirage,CA,Harassment,,,,A Jewish woman received an antisemitic direct message in response to an Instagram story.,
26812,07/2021,Redwood City,CA,Vandalism,,,,A swastika was etched into a counter at a Chipotle restaurant.,
